nhm_id,time,min,max,mean,median,sum,area
84622,2016-03-01,15.326,85.171,42.707,41.966,46907.124,222.556
84622,2016-04-01,38.824,89.096,72.133,72.062,79938.376,222.556
84622,2016-05-01,74.919,138.409,120.258,120.906,134351.721,222.556
84622,2016-06-01,96.627,185.287,161.015,165.362,178990.065,222.556
84622,2016-07-01,90.415,182.062,148.323,147.64,160520.423,222.556
84622,2016-08-01,69.054,139.953,112.807,114.769,123111.385,222.556
84622,2016-09-01,59.749,122.409,106.458,109.246,117772.721,222.556
84622,2016-10-01,36.782,92.096,61.749,62.721,67392.886,222.556
84622,2016-11-01,11.109,40.075,25.913,25.456,28348.882,222.556
84622,2016-12-01,6.891,22.51,14.726,14.674,16110.604,222.556
84628,2016-01-01,2.03,21.852,9.507,9.059,20069.522,414.288
84628,2016-02-01,7.178,35.614,21.415,21.881,45534.911,414.288
84628,2016-03-01,13.0,78.902,40.312,42.0,85737.336,414.288
84628,2016-04-01,0.92,90.309,65.696,68.872,141131.774,414.288
84628,2016-05-01,22.623,137.834,108.231,114.012,232576.145,414.288
84628,2016-06-01,52.208,182.686,144.919,150.893,310456.502,414.288
84628,2016-07-01,55.602,187.042,142.282,147.991,302764.208,414.288
84628,2016-08-01,58.771,143.487,110.691,113.288,235482.629,414.288
84628,2016-09-01,37.504,129.131,91.487,93.961,195492.423,414.288
84628,2016-10-01,24.059,94.368,61.362,62.05,131707.069,414.288
84628,2016-11-01,5.148,44.169,26.391,26.585,56690.77,414.288
84628,2016-12-01,2.941,29.436,14.779,14.674,31900.22,414.288
84629,2016-01-01,2.0,17.0,5.606,6.0,6748.016,232.463
84629,2016-02-01,4.0,26.0,14.681,17.0,17671.29,232.463
84629,2016-03-01,19.0,56.0,34.099,33.0,41045.765,232.463
84629,2016-04-01,35.0,90.0,64.419,65.0,77542.561,232.463
84629,2016-05-01,68.0,150.0,121.015,122.0,145667.824,232.463
84629,2016-06-01,80.0,195.0,143.363,146.0,172568.984,232.463
84629,2016-07-01,43.0,179.0,127.304,131.0,153237.643,232.463
84629,2016-08-01,58.0,147.0,112.428,117.0,135331.624,232.463
84629,2016-09-01,47.0,120.0,94.006,97.0,113156.447,232.463
84629,2016-10-01,32.0,99.0,61.306,60.0,73794.886,232.463
84629,2016-11-01,11.0,44.0,24.322,24.0,29276.451,232.463
84629,2016-12-01,5.0,18.0,10.287,10.0,12382.349,232.463
84637,2016-01-01,2.0,15.0,8.241,8.5,445.0,9.908
84637,2016-02-01,15.0,25.0,20.019,20.0,1081.0,9.908
84637,2016-03-01,23.0,36.0,26.167,26.0,1413.0,9.908
84637,2016-04-01,1.0,32.0,11.759,11.0,635.0,9.908
84637,2016-05-01,6.0,38.0,20.056,14.0,1083.0,9.908
84637,2016-06-01,67.0,93.0,80.37,81.0,4340.0,9.908
84637,2016-07-01,104.0,133.0,119.074,119.5,6430.0,9.908
84637,2016-08-01,57.0,79.0,68.556,69.0,3702.0,9.908
84637,2016-09-01,41.0,57.0,46.944,47.0,2535.0,9.908
84637,2016-10-01,29.0,62.0,42.259,42.0,2282.0,9.908
84637,2016-11-01,6.0,18.0,10.704,11.0,578.0,9.908
84637,2016-12-01,0.0,15.0,8.056,8.5,435.0,9.908
84643,2016-01-01,3.0,11.0,5.344,5.0,1598.212,55.593
84643,2016-02-01,8.0,24.0,13.472,14.0,4028.741,55.593
84643,2016-03-01,23.0,61.0,36.456,35.0,10902.255,55.593
84643,2016-04-01,28.0,54.0,43.535,44.0,13019.263,55.593
84643,2016-05-01,60.0,104.0,91.107,94.0,27245.718,55.593
84643,2016-06-01,86.0,147.0,132.878,135.0,39737.435,55.593
84643,2016-07-01,62.0,137.0,107.68,108.0,32201.722,55.593
84643,2016-08-01,73.0,116.0,103.169,105.0,30852.659,55.593
84643,2016-09-01,42.0,104.0,85.586,87.0,25594.592,55.593
84643,2016-10-01,36.0,76.0,56.701,57.0,16956.365,55.593
84643,2016-11-01,14.0,32.0,22.994,23.0,6876.302,55.593
84643,2016-12-01,3.0,23.0,8.608,8.0,2574.231,55.593
84646,2016-01-01,1.0,11.0,4.455,4.0,1028.702,43.484
84646,2016-02-01,8.0,25.0,15.879,16.0,3667.102,43.484
84646,2016-03-01,22.0,56.0,36.773,35.0,8492.173,43.484
84646,2016-04-01,20.0,50.0,34.27,34.0,7914.078,43.484
84646,2016-05-01,59.0,104.0,73.133,70.0,16888.788,43.484
84646,2016-06-01,101.0,150.0,130.633,132.0,30167.424,43.484
84646,2016-07-01,82.0,139.0,110.648,109.0,25552.349,43.484
84646,2016-08-01,64.0,118.0,93.584,96.0,21611.667,43.484
84646,2016-09-01,29.0,104.0,57.125,62.0,13191.973,43.484
84646,2016-10-01,27.0,76.0,44.526,46.0,10282.651,43.484
84646,2016-11-01,11.0,30.0,18.115,17.0,4183.314,43.484
84646,2016-12-01,3.0,16.0,7.468,7.0,1724.671,43.484
